temperature,humidity,rainfall,soil_pH
1.2089546750710816,-1.510870242873592,-0.8774477124780458,-0.5496365258770282
-1.2237811298049974,-0.7833073473291796,-0.9051254692991804,-0.8667680774356773
-1.2821761040296884,0.40892313915856865,0.7388269469721599,1.330059548344177
-0.8782347551296796,0.5841987677075958,-0.9567936130138883,-0.08772346169303456
-0.6459585658938305,0.4236024027772975,0.16344914126451873,-1.3264101209275634
0.1830660673707329,1.1111384585280168,-0.9340670197549538,1.48124105959792
0.4643618536834461,-1.284824620776993,-0.9485168739808614,1.3337248212584125
-0.040988419083735066,-1.1273576004672088,-0.7914261576082318,-0.10448326046789022
0.40928983055483575,-1.0190964984440865,1.454147951003337,0.8964940395504823
1.2277150461891633,0.4499746801756717,-0.16782968660612477,-0.001617469053800834
0.39005221717843797,0.763515472465673,-0.33245396031645313,1.1612139932226813
1.1038193349564842,0.7961360018806312,0.7126718155178052,-0.16494364390584224
-1.3173301996543438,-0.6886576996778409,-0.131460211998069,-0.3875640624846604
1.4510541683072598,0.9293975193983388,1.8857561158428715,-0.8508610189946454
0.17790802164591518,-0.7125027815615806,0.08817241849690878,-1.2006950117627802
-0.4365162028043384,-1.5355587064567058,2.441627834151422,-0.5295480483453242
2.4894615070741395,1.6710503386331637,0.018277524503297546,1.0398425506441042
-1.2534806912598133,-1.2928039744889481,-0.7344403372522555,-1.6073561150198354
1.1658125433624176,-0.5582314012371373,0.7149370759976701,1.0043547104689758
2.4702262173461995,0.9883443669000811,-0.4393080038339694,0.6595539467085948
-0.6659037994093757,-0.9616272356400466,-0.22853903100675563,0.344678469334932
0.15603312551138424,0.8078141936805535,-0.4892241267857139,-0.482898397203066
1.7029472898431068,-1.6693244714092652,-0.2846716737932244,-0.03214423301854738
-0.6667952376615298,0.8710434134650198,-0.5671701043249078,-0.016296179448111573
0.15522788500933143,-1.548786459339243,-0.7784326787800936,0.4815625168487299
0.552310030238106,-0.8032775303138444,0.015034042840522979,0.8290855103206507
0.10601846036903313,0.2926357087523901,-0.22388440767455267,0.7832132364327034
-1.9345254808008048,1.009306269785927,0.23689062435237507,-0.5241427538759315
-1.3568174132973614,0.5569044889367573,0.6167651816626223,-0.9093507900491388
0.4762319511894581,0.6338525734020615,0.9948281306074088,1.1109933465485529
0.14408184935004742,1.149555271530011,-0.5324076236834094,-0.7635294958846569
0.16121280901787807,-1.089871240692265,1.0923332576004885,0.3191970395692252
-1.4379789826773455,-1.2798907696320467,-0.0978447891128329,-1.0275093263469408
0.17483517197409587,-0.5489450614631768,-0.9099658660986897,-1.67122927556457
2.624568686704837,-0.597327003198101,0.22253017565705535,0.8055719864579161
0.2539856583702503,1.6710503386331637,-0.1520388451903461,1.4097140997197064
-1.1997378182171465,1.0978166261737967,-0.6080172207756231,-0.8828640150911387
0.09765347345644375,-0.4265607953575116,0.8104838553947161,0.2940652859028098
-0.993392072139073,0.743286628855541,0.4315366393949999,-1.699572766089606
0.30291674200708074,-1.250677429590165,0.04692978442227597,1.2834677139231465
2.7971530809270484,-2.213627564808961,0.28245246874621693,0.12811791438652062
0.7576939699116856,-1.457837263693956,-0.48037156230990147,1.3997020465429828
-0.1014643379547863,-0.8807486484294643,-0.00782314412703913,0.5579097114870718
-0.7883050229006243,-1.1159082929401487,-0.909366414224456,-0.7104051018495986
-0.6665944500688448,0.8765405944416788,1.1153368340200378,0.30486140367038783
-1.182973885457005,1.1911080696797423,1.1018084906428718,0.8946177771705256
-0.7380088571101054,0.6726928382653367,0.012012459200067362,0.1742424229042866
0.4892970858835296,0.6143516733540905,-0.24080987360663753,-1.500634669282724
3.9706827673747735,-0.934112362149923,-0.821565166550592,-0.9558264945546735
1.020388839178547,0.45819405971510807,1.0829548284595438,0.4939247347669129
-0.06801170027184908,0.7170327296502726,-0.4580458617266224,-1.20152439804992
0.1488375840991493,-0.9375892810726534,-0.8571893614374617,-0.18124798661565195
0.7904937540636034,-1.060930708896953,-0.015337907598176813,0.6694115928036009
-2.0171769527586414,0.692920795403656,-0.9291803469972227,0.6416868321661051
0.26144691431737327,0.7238546951306786,-0.08219722561422478,-1.300674035613856
-1.3490322677703646,0.4993719242814508,-0.2839630562318566,0.2520035540242893
-0.6274347220722704,0.6122418684677206,-0.7064253982324994,0.5731720352345392
-0.40020089374043083,-1.1866031142365168,2.8640923532802303,0.06735571818192675
-0.2713315722895091,0.48532616361164993,-0.9809194007134664,-1.229405630506536
-0.8233875850910213,-1.1129505212602193,1.3179070499730425,-1.6409628344094511
-0.5418432116142619,-1.397931189720786,-0.4473179764562996,-0.7818032805558537
-0.07469693109540718,-1.4949388453212593,-0.9336577371682474,1.502920308691763
2.8075614580186596,1.0128472105563837,0.1841553697827699,0.9334528604454079
0.4391666225547425,0.9021162595691179,1.584675998832505,0.8178580892428947
-0.8519801671318944,-1.5484917095706896,-0.2927201090332509,-0.1660061280844228
0.44163202901827003,0.8490318161759919,1.2128743237988715,-1.2578649791196077
-0.9386701717540099,-1.4458009459853653,0.0372039782820909,1.5769471416145386
-1.0515773757757407,-0.32887702154202125,-0.0258641652450254,0.14854431581677108
0.22078530416589362,-1.6917700332084917,-0.9820903210695398,0.1050953225866587
0.23024913339688874,-1.0504635570641778,-0.67553470538682,-1.4870658258664249
-1.0003152175939476,0.4775201432351434,1.1699554107575088,0.1758440222514777
0.35890122936100466,0.6434017617187432,0.129554443133699,0.5670795076394373
-0.14000256367592867,0.8445999769291748,1.545141750959561,-1.08579489364624
-1.1374103354072809,-1.3408931751690445,-0.9539605662698954,-0.5174543324938795
0.6861057682493583,-1.1426055545956288,1.3538972584246867,0.7927844819172698
-0.6287167383079991,0.5914620380576396,-0.9412934357373789,0.4115905119542082
0.7561914339642085,-0.9303750700213139,0.4029610580226806,-1.3254313969772449
-1.4191886172754766,0.5751081710204109,0.6342817673213212,0.24054935648870218
0.44725570796290476,-0.682032363666288,-0.5052631307403553,-0.30538086387768687
1.2595166300875762,-1.1354058622401042,-0.7125743301631275,-0.5164621352101025
-0.39695770812546843,-1.2081210324676575,2.6780167244261492,-0.2594749460825601
3.074992000085427,1.1610684872687542,-0.33183147953005476,-1.0124860466190737
0.38890383627222347,0.7621086071824872,-0.6302719296081585,-0.12217868075343682
0.0890218934558878,-0.5382690225727368,0.13594871237345224,1.1294768848621586
-1.2341311685855927,-0.46172931267320083,1.8868321824021763,1.4905501850696605
-0.7689457442368793,-0.8843066518373733,-0.29293627501600944,1.4777100160404986
-0.6277969390735261,-1.0074914320841326,-0.9278288414168593,1.5525244745899778
-0.8895425985000036,1.6710503386331637,-0.8191797536745944,-0.009024822261575822
-0.35285566198156404,-0.7958029481412789,0.6209567214118861,-0.23287619043115157
-0.5353751276043458,0.36456960707844843,-0.4588697295430659,1.1070692777739417
0.9060905797853913,-1.107737787689945,-0.09254750144811098,-0.4858366729788728
0.49452211925970885,-1.2607728861580967,-0.4684993597166587,-1.0096679264403021
-0.6174371954649068,0.6071178958021395,-0.8746098756923598,-1.2910559721321755
0.1827703788357707,0.8950128696884345,-0.32610151172733975,-1.3943754932933552
0.6564691588923323,0.6322351396808094,-0.026283131812478943,1.0791677910586068
-0.05243999411550459,-1.2341771326405,-0.6182544241223663,1.1237956351962226
-0.833648640395975,-1.83077462393687,-0.5421422639912039,-0.716731004437957
-0.8968322173887122,-0.7831748984066689,0.23427111534759085,0.0008303243442929169
-0.5032799015631818,-0.9522019432660275,-0.7734357165460445,0.38236760245435053
-1.3521469973389013,1.2301672598498936,0.6513292603619654,0.8547854519275851
0.8379833705837161,-0.14786960355928613,-0.8717411751046449,-1.0213440860789869
4.844788528148001,-0.04130698528714755,-0.7942602605672935,-0.4146865614009652
-0.7732337157047795,0.8442569947046179,-0.957465064367458,-1.5855212401785634
-1.6761063266391205,0.6108872675063856,0.32186353754006297,1.4368450120101355
0.7648558813543722,1.6710503386331637,0.057329686272798386,-0.7677569706171412
-0.5854242117872082,-0.20160358928229732,-0.826911735111415,0.966165077464433
0.3060466441922435,-0.30461515937029426,0.7861000999702747,-0.40564953389812597
1.3228343352513514,0.5370930350359259,0.41594007577109704,1.0345843315006467
0.48699356350509454,1.1702795772293457,-0.8225741600016545,0.49470342158285463
0.049948443379742656,0.6906644587598428,-0.03736320027839152,-1.2032909940012335
-0.18039878133949108,-0.8867016192835318,-0.10201247442014928,0.9623400597195718
-1.265303908117855,0.8312594382123062,0.23485690416631613,-1.7044139016385451
-0.5037814960974681,1.246292129828767,-0.6509788292506471,0.5812159961928263
-1.0150765155423966,-1.1243550582385453,0.5314181959843373,1.1449494180714548
0.6320467214203922,-0.17574000824736394,-0.6212195337256321,0.8480732909352255
0.706451879127213,0.911456044729359,1.145014681451141,-1.6274633301997787
-0.541899746097671,0.682894193820677,-0.7202688491015484,-1.0359653811831329
-0.10658722231776874,0.2838118305214699,0.5907939038515727,-1.0118121901916617
0.35578803834757267,0.8987431043777272,0.5134419128017482,0.5320091951273226
0.9639185035905984,0.7542030311604052,-0.3198944452604685,1.3325319188069134
-0.6952461572720038,-0.8351991317885293,1.447165933770008,-1.6440394662213875
